Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","87","Guadeloupe","5510","Production","692","Vanilla","2016","2016","tonnes","11","Im","FAO data based on imputation methodology",""
"QC","Crops","87","Guadeloupe","5312","Area harvested","692","Vanilla","2017","2017","ha","42","Im","FAO data based on imputation methodology",""
"QC","Crops","87","Guadeloupe","5419","Yield","692","Vanilla","2017","2017","hg/ha","2697","Fc","Calculated data",""
"QC","Crops","87","Guadeloupe","5510","Production","692","Vanilla","2017","2017","tonnes","11","Im","FAO data based on imputation methodology",""
"QC","Crops","87","Guadeloupe","5312","Area harvested","692","Vanilla","2018","2018","ha","42","Im","FAO data based on imputation methodology",""
"QC","Crops","87","Guadeloupe","5419","Yield","692","Vanilla","2018","2018","hg/ha","2714","Fc","Calculated data",""
"QC","Crops","87","Guadeloupe","5510","Production","692","Vanilla","2018","2018","tonnes","11","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1961","1961","ha","800","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1961","1961","hg/ha","1250","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1961","1961","tonnes","100","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1962","1962","ha","800","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1962","1962","hg/ha","1250","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1962","1962","tonnes","100","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1963","1963","ha","1000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1963","1963","hg/ha","1500","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1963","1963","tonnes","150","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1964","1964","ha","1000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1964","1964","hg/ha","1500","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1964","1964","tonnes","150","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1965","1965","ha","1000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1965","1965","hg/ha","1500","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1965","1965","tonnes","150","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1966","1966","ha","1500","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1966","1966","hg/ha","1333","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1966","1966","tonnes","200","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1967","1967","ha","1500","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1967","1967","hg/ha","1333","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1967","1967","tonnes","200","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1968","1968","ha","1500","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1968","1968","hg/ha","1333","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1968","1968","tonnes","200","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1969","1969","ha","1500","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1969","1969","hg/ha","1333","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1969","1969","tonnes","200","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1970","1970","ha","2000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1970","1970","hg/ha","1250","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1970","1970","tonnes","250","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1971","1971","ha","2000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1971","1971","hg/ha","1250","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1971","1971","tonnes","250","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1972","1972","ha","2000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1972","1972","hg/ha","1250","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1972","1972","tonnes","250","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1973","1973","ha","2100","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1973","1973","hg/ha","1429","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1973","1973","tonnes","300","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1974","1974","ha","2100","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1974","1974","hg/ha","1429","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1974","1974","tonnes","300","F","FAO estimate",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1975","1975","ha","2800","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1975","1975","hg/ha","1393","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1975","1975","tonnes","390","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1976","1976","ha","2600","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1976","1976","hg/ha","1400","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1976","1976","tonnes","364","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1977","1977","ha","2000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1977","1977","hg/ha","1475","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1977","1977","tonnes","295","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1978","1978","ha","2200","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1978","1978","hg/ha","1900","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1978","1978","tonnes","418","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1979","1979","ha","1400","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1979","1979","hg/ha","5186","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1979","1979","tonnes","726","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1980","1980","ha","1400","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1980","1980","hg/ha","5436","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1980","1980","tonnes","761","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1981","1981","ha","1600","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1981","1981","hg/ha","4225","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1981","1981","tonnes","676","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1982","1982","ha","1300","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1982","1982","hg/ha","3585","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1982","1982","tonnes","466","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1983","1983","ha","1700","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1983","1983","hg/ha","3629","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1983","1983","tonnes","617","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1984","1984","ha","1890","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1984","1984","hg/ha","2751","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1984","1984","tonnes","520","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1985","1985","ha","2600","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1985","1985","hg/ha","3965","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1985","1985","tonnes","1031","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1986","1986","ha","3340","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1986","1986","hg/ha","3701","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1986","1986","tonnes","1236","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1987","1987","ha","4440","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1987","1987","hg/ha","4135","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1987","1987","tonnes","1836","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1988","1988","ha","5000","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1988","1988","hg/ha","4906","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1988","1988","tonnes","2453","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1989","1989","ha","5570","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1989","1989","hg/ha","3607","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1989","1989","tonnes","2009","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1990","1990","ha","5860","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1990","1990","hg/ha","2154","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1990","1990","tonnes","1262","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1991","1991","ha","6240","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1991","1991","hg/ha","1897","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1991","1991","tonnes","1184","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1992","1992","ha","6966","","Official data",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1992","1992","hg/ha","2258","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1992","1992","tonnes","1573","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1993","1993","ha","7000","","Official data",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1993","1993","hg/ha","2183","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1993","1993","tonnes","1528","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1994","1994","ha","7654","","Official data",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1994","1994","hg/ha","2313","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1994","1994","tonnes","1770","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1995","1995","ha","7965","","Official data",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1995","1995","hg/ha","2458","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1995","1995","tonnes","1958","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1996","1996","ha","9072","","Official data",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1996","1996","hg/ha","2261","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1996","1996","tonnes","2051","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1997","1997","ha","9428","","Official data",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1997","1997","hg/ha","2169","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1997","1997","tonnes","2045","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1998","1998","ha","9689","","Official data",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1998","1998","hg/ha","1961","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1998","1998","tonnes","1900","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","1999","1999","ha","7800","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","1999","1999","hg/ha","2308","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","1999","1999","tonnes","1800","","Official data",""
"QC","Crops","101","Indonesia","5312","Area harvested","692","Vanilla","2000","2000","ha","7900","F","FAO estimate",""
"QC","Crops","101","Indonesia","5419","Yield","692","Vanilla","2000","2000","hg/ha","2128","Fc","Calculated data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","2000","2000","tonnes","1681","","Official data",""
